page_id	title	creation	age	views	page_edits	editors	len	references	talks	talkers	links	linked	urls	ref_urls	ref_pubs
47094959	List_of_2016_albums	2015	6	11459	3765	966	300591	717	71	18	2026	48	738	717	0
47128209	Timeline_of_the_Israeli–Palestinian_conflict_in_July–December_2015	2015	6	68	1102	141	311445	0	85	19	407	82	670	0	0
47167420	List_of_United_States_Congress_members_who_died_in_office_(1900–1949)	2015	5	2143	1116	130	321021	0	6	5	2608	23	110	0	0
47172994	List_of_minor_planets:_438001–439000	2015	5	40	53	7	185749	0	4	4	114	39	2003	0	0
47175065	2016_in_heavy_metal_music	2015	5	2316	1711	243	150928	438	6	6	825	90	444	438	0
47181661	List_of_minor_planets:_439001–440000	2015	5	42	54	6	183885	0	4	4	78	26	2003	0	0
47207631	List_of_The_Best_Show_with_Tom_Scharpling_episodes	2015	5	846	992	90	386558	362	5	4	979	1	363	357	0
47216268	List_of_American_films_of_2020	2015	5	244765	5983	1171	168522	83	81	44	2176	158	265	78	0
47248874	List_of_acts_of_the_107th_United_States_Congress	2015	5	382	43	19	139353	0	5	4	646	18	765	0	0
47282054	List_of_acts_of_the_106th_United_States_Congress	2015	5	276	42	21	214759	0	5	5	576	21	1217	0	0
47293426	List_of_acts_of_the_105th_United_States_Congress	2015	5	158	48	21	141052	0	2	2	629	19	808	0	0
47333075	List_of_Varèse_Sarabande_albums	2015	5	1891	480	65	371305	21	5	5	3327	4	89	21	0
47398645	Jat_people	2003	17	94724	7259	1960	57052	82	2682	470	312	1149	84	60	65
47443984	2016_Currie_Cup_Premier_Division	2015	5	286	342	33	294623	2	6	1	584	218	108	2	0
47459361	List_of_acts_of_the_104th_United_States_Congress	2015	5	399	32	16	105597	0	8	6	686	18	733	0	0
47489232	Compilation_album	2004	17	41049	530	350	13536	13	37	25	383	17836	15	12	4
47507395	Anthony_Ramos_(actor)	2015	5	939783	741	394	23135	16	17	15	88	108	41	16	1
47523415	World_Trade_Center	2006	14	6059	338	206	1397	0	1297	480	13	18	0	0	0
47535900	Dear_Evan_Hansen	2015	5	915844	2181	997	64878	53	11	6	429	478	92	49	3
47572155	Anya_Taylor-Joy	2015	5	2003061	1382	625	61390	29	113	49	284	289	131	28	0
47597082	2016_in_paleontology	2015	5	652	1435	792	319530	367	8	8	860	153	297	63	325
47602174	Proud_Boys	2015	5	285506	2876	740	173380	94	3841	561	1047	566	247	93	3
47612975	2015_in_paleobotany	2015	5	122	147	101	112739	162	3	3	307	12	19	19	151
47664587	Photogeochemistry	2015	5	210	169	24	66398	104	2	2	62	2	64	3	97
47669729	2014_Formula_One_World_Championship	2006	14	171492	3870	900	157864	151	2800	160	399	619	156	149	0
47690496	Timeline_of_women_in_warfare_and_the_military_in_the_United_States_from_2011–present	2015	5	1638	778	138	238655	458	16	14	454	33	524	455	0
47692588	Kim_Davis	2015	5	16588	2101	455	117597	202	2505	166	209	76	221	200	0
47708525	List_of_Kalyeserye_episodes	2015	5	1760	2278	402	359598	453	69	7	131	45	456	426	0
47738065	List_of_International_Congresses_of_Mathematicians_Plenary_and_Invited_Speakers	2015	5	4371	729	86	122500	9	77	11	2590	267	11	7	5
47744800	List_of_minor_planets:_440001–441000	2015	5	28	46	6	185137	0	4	4	100	32	2003	0	0
47744837	Constituency_election_results_in_the_1929_United_Kingdom_general_election	2015	5	293	245	53	382325	1	9	8	1048	5	0	0	0
47755709	List_of_minor_planets:_441001–442000	2015	5	39	46	4	186671	0	4	4	95	30	2003	0	0
47774416	Pokémon_Go	2015	5	86442	3033	842	235858	354	1128	266	574	362	414	353	0
47800119	Godzilla_vs._Kong	2015	5	5566200	2831	684	102135	55	309	55	336	305	134	52	2
47807310	1943_Birthday_Honours	2015	5	1412	46	37	396133	0	1	1	734	416	3	0	0
47829995	List_of_minor_planets:_442001–443000	2015	5	25	42	4	183927	0	4	4	72	22	2003	0	0
47830195	List_of_minor_planets:_443001–444000	2015	5	24	46	5	183820	0	4	4	83	29	2003	0	0
47869290	Hailey_Baldwin	2015	5	945932	1622	668	49416	90	147	58	124	125	109	88	0
47888273	Opinion_polling_for_the_2018_Italian_general_election	2015	5	1094	1439	161	422663	1	136	22	39	8	1393	1	0
47894039	Kurdish–Turkish_conflict_(2015–present)	2015	5	18933	1847	486	229801	473	129	32	522	272	539	463	4
47896187	Volkswagen_emissions_scandal	2015	5	79675	2176	622	248265	387	720	101	541	411	429	375	5
47929627	2016_Toronto_Blue_Jays_season	2015	5	4999	1295	83	237338	346	6	6	581	211	346	346	0
47929738	2016_in_anime	2015	5	5593	567	76	176241	462	6	4	452	75	458	457	0
47933486	FaZe_Clan	2015	5	260685	2553	743	33149	372	235	116	215	234	400	369	0
47953260	List_of_superhero_television_series	2015	5	37384	3008	157	271365	543	317	25	1791	22	575	540	1
47968007	List_of_Cambridge_University_Press_journals	2015	5	779	48	21	78552	0	5	4	474	348	841	0	0
48009663	Constituency_election_results_in_the_1923_United_Kingdom_general_election	2015	5	299	177	40	420627	1	5	5	1316	7	0	0	0
48026864	Russian_military_intervention_in_the_Syrian_civil_war	2015	5	31518	3041	666	277100	416	972	200	1338	818	604	409	9
48068574	2016_Los_Angeles_Dodgers_season	2015	5	3330	801	84	248253	395	6	5	915	405	397	394	0
48098715	List_of_minor_planets:_444001–445000	2015	5	29	45	5	185868	0	3	3	102	31	2003	0	0
48116916	List_of_minor_planets:_445001–446000	2015	5	33	50	4	186156	0	3	3	95	31	2003	0	0
48118516	List_of_minor_planets:_446001–447000	2015	5	44	41	4	183129	0	3	3	78	26	2003	0	0
48138782	2016_in_home_video	2015	5	2864	1236	271	376147	522	7	6	1344	66	1418	521	0
48147076	List_of_programs_broadcast_by_Network_10	2005	15	5978	2320	611	89832	2	16	12	1991	91	7	2	0
48163910	Bella_Hadid	2015	5	939023	1862	734	88787	122	60	29	271	251	193	120	0
48231769	List_of_members_of_the_14th_National_Assembly_of_Pakistan	2015	5	2004	390	61	200999	382	23	14	676	24	382	382	0
48233141	Graphene_production_techniques	2015	5	5803	107	48	94992	118	5	3	124	5	121	39	98
48298327	Meg_Johnson_(poet)	2015	5	1756689	46	26	14153	20	7	7	35	3	27	20	0
48364089	List_of_neighborhoods_in_South_Korea	2015	5	297	88	20	396420	3	3	3	480	18	3	3	0
48370461	Al_Jazeera	2001	19	853073	4388	2321	126261	168	368	178	495	4319	216	161	3
48372885	2015–16_Coupe_de_France_Preliminary_Rounds	2015	5	103	211	31	347643	106	6	6	354	217	107	106	0
48396738	Loving_(2016_film)	2015	5	83789	426	202	200563	410	11	10	749	145	403	399	0
48402046	List_of_minor_planets:_447001–448000	2015	5	28	42	5	185297	0	3	3	96	26	2003	0	0
48407700	Minnesota_Scientific_and_Natural_Areas	2015	5	182	39	11	96830	365	3	3	561	196	347	345	0
48410011	2020_United_States_presidential_election	2015	5	1884432	12084	1879	391915	195	7755	1150	1824	4910	700	191	8
48456232	2019_Canadian_federal_election	2015	5	213211	3032	697	318110	497	1020	123	699	1283	577	490	6
48456609	List_of_minor_planets:_448001–449000	2015	5	20	45	4	184107	0	3	3	80	25	2003	0	0
48456746	2016_in_molluscan_paleontology	2015	5	64	262	194	173888	139	1	1	529	3	94	44	98
48456770	2016_in_arthropod_paleontology	2015	5	97	782	446	190101	433	9	7	438	21	89	85	381
48457622	List_of_minor_planets:_449001–450000	2015	5	31	39	5	182698	0	3	3	64	21	2003	0	0
48503132	List_of_minor_planets:_450001–451000	2015	5	51	50	4	186213	0	3	3	112	34	2003	0	0
48510034	List_of_Bernie_Sanders_2016_presidential_campaign_endorsements	2015	5	2914	2622	639	239966	456	313	45	1429	280	644	447	22
48545523	November_2015_Paris_attacks	2015	5	164433	5270	996	207727	292	2588	361	840	1197	311	282	5
48546809	Windows_10_version_history	2015	5	1168736	3612	435	80998	917	472	130	424	182	1029	904	0
48555885	MonsterVerse	2015	5	907351	2513	586	68356	67	128	35	294	223	112	62	1
48646339	List_of_near-parabolic_comets	2015	5	2212	291	25	80486	0	5	5	474	3848	986	0	0
48664238	List_of_Norwegian_football_transfers_winter_2015–16	2015	5	55	715	37	224060	367	6	6	689	70	364	358	0
48711453	2015_San_Bernardino_attack	2015	5	62153	3872	695	229569	294	2284	259	364	198	295	282	3
48711857	Kylian_Mbappé	2015	5	1310065	2476	749	140419	136	92	54	523	534	271	135	0
48722632	Sub-national_opinion_polling_for_the_2011_Spanish_general_election	2015	5	28	104	10	384886	158	3	2	141	59	148	148	0
48725621	Timeline_of_ISIL-related_events_(2014)	2015	5	613	98	49	206867	474	0	0	672	431	482	470	0
48725664	Timeline_of_ISIL-related_events_(2015)	2015	5	381	256	95	174583	369	22	6	585	431	378	367	0
48750119	Chloé_Zhao	2015	5	1550098	821	351	34399	26	44	19	443	533	77	26	0
48758925	List_of_pop_punk_albums	2015	5	3740	630	70	163578	473	6	5	887	18	498	456	2
48783807	2016_in_British_television	2015	5	1596	2334	558	275546	461	37	8	1421	64	461	460	0
48792216	2016_Currie_Cup_qualification	2015	5	104	420	21	304967	7	1	1	798	275	220	7	0
48798426	2016_ITF_Women's_Circuit	2015	5	571	159	57	310449	12	2	2	755	363	14	12	0
48856428	Jeff_Gordon_in_popular_culture	2015	5	3059	313	34	149612	348	16	9	532	9	377	341	3
48857868	Deaths_in_December_2016	2015	5	1551	19928	1124	187981	327	1556	218	1357	315	589	327	0
48858619	2016_in_the_United_States	2015	5	6334	1888	301	231700	231	7	5	2506	287	241	231	0
48883065	List_of_clothing_and_footwear_shops_in_the_United_Kingdom	2015	5	17719	877	146	322744	666	21	10	394	5	621	611	23
48916027	2016_in_science	2015	5	637	755	113	177827	412	17	12	587	163	417	393	22
48925754	List_of_earthquakes_in_2017	2015	5	3642	2083	208	165601	358	66	21	511	142	360	357	1
48936420	List_of_United_States_tornadoes_in_May_2015	2015	5	409	70	21	305428	434	4	4	620	13	434	434	0
48937610	List_of_minor_planets:_451001–452000	2015	5	70	45	4	185931	0	3	3	79	26	2003	0	0
48939513	List_of_minor_planets:_452001–453000	2015	5	35	40	4	183949	0	3	3	94	31	2003	0	0
48953764	Flint_water_crisis	2015	5	109157	3346	874	343881	368	420	86	473	208	576	326	16
48956569	List_of_minor_planets:_453001–454000	2015	5	48	40	5	187986	0	3	3	83	21	2003	0	0
48969854	2017_in_American_television	2016	5	4549	4889	663	422000	440	124	38	2224	83	642	439	0
48978585	Timeline_of_ISIL-related_events_(2016)	2016	5	324	472	176	253244	594	16	11	719	433	598	585	4
48980006	2016_in_aviation	2016	5	1776	1057	146	325182	548	31	17	1478	134	580	547	0
49002318	Dua_Lipa	2016	5	2255280	3159	1062	173477	87	288	114	1259	1751	374	84	0
49002552	Citizens_for_Constitutional_Freedom	2016	5	1858	284	76	138889	196	18	12	248	75	205	196	99
49021877	2016_in_classical_music	2016	5	213	249	75	220567	399	6	4	799	44	531	399	0
49023790	List_of_Algerian_football_players_in_foreign_leagues	2016	5	5264	3292	60	295861	97	5	4	1565	78	190	94	0
49028094	Cruella_(film)	2016	5	2777023	1274	405	61495	13	38	23	222	172	81	12	0
49029925	Timeline_of_the_Second_Libyan_Civil_War	2016	5	5392	506	138	357380	553	12	11	841	131	726	545	1
49081460	List_of_Ligue_1_hat-tricks	2016	5	1108	707	47	277624	0	3	3	628	43	928	0	0
49082762	List_of_datasets_for_machine-learning_research	2016	5	34949	913	216	253008	232	23	11	283	151	392	69	163
49092769	List_of_musical_supergroups	2016	5	30671	580	257	200526	100	20	14	3415	3	128	89	1
49131671	2016_in_paleoichthyology	2016	5	102	221	161	92847	109	4	4	411	7	68	18	96
49168255	Planet_Nine	2016	5	111526	5263	836	160142	144	2838	181	587	312	257	74	71
49224270	List_of_Lucifer_episodes	2016	5	1033978	2017	609	188392	122	68	17	83	111	135	122	0
49225498	1918_Birthday_Honours	2016	5	968	202	65	340484	0	4	3	829	745	10	0	0
49273068	Limited_Run_Games	2016	5	24366	508	137	178135	377	9	5	373	95	462	373	0
49273972	Alt-right	2016	5	117736	4933	786	178814	235	3703	496	900	1751	257	207	21
49289810	Timeline_of_pterosaur_research	2016	5	1675	877	68	196580	127	8	6	612	182	46	24	99
49302020	XXX_(film_series)	2016	5	1545406	928	521	24023	27	121	63	104	31	29	27	0
49315351	List_of_LTE_networks_in_Asia	2016	5	17214	1130	203	287189	629	29	11	223	3	680	620	0
49371517	Gianni_Berengo_Gardin_bibliography	2016	5	201	72	23	158240	363	9	3	292	1	62	0	291
49454505	2016_in_paleobotany	2016	5	99	289	199	125541	176	3	3	384	12	44	43	150
49471764	List_of_least_concern_mammals	2016	5	5190	49	29	164104	2	2	2	3255	47	2	2	1
49471921	List_of_least_concern_birds	2016	5	4895	51	34	389481	1	2	2	7976	10	1	1	0
49495263	Endorsements_in_the_2016_United_Kingdom_European_Union_membership_referendum	2016	5	3317	2219	449	318853	656	59	28	2481	158	708	633	4
49508909	List_of_least_concern_amphibians	2016	5	923	10	6	136672	1	2	2	2379	9	1	1	0
49509510	List_of_least_concern_fishes	2016	5	2054	47	22	266681	1	5	5	2925	11	1	1	0
49510048	List_of_least_concern_reptiles	2016	5	1225	40	21	183924	1	2	2	2087	9	1	1	0
49514870	List_of_Donald_Trump_2016_presidential_campaign_endorsements	2016	5	6631	6701	1303	323593	794	417	132	2225	550	835	779	1
49547293	Thymidine_kinase_in_clinical_chemistry	2016	5	177	79	19	83568	157	1	1	207	6	8	3	154
49575035	2017_in_heavy_metal_music	2016	5	2238	2129	302	198772	502	19	10	960	86	595	501	0
49587862	Twice_discography	2016	5	104757	4029	497	221970	383	37	13	114	71	360	281	0
49588699	List_of_years_in_jazz	2016	5	1089	3410	45	189881	0	1	1	6009	124	1	0	0
49613175	List_of_Magpakailanman_episodes	2016	5	7998	1271	277	300963	25	6	6	486	3	29	25	0
49620123	Kamaru_Usman	2016	5	1415161	1261	547	63752	51	27	20	219	159	100	50	0
49632909	The_Suicide_Squad_(film)	2016	5	1055831	1809	494	105338	60	35	23	374	296	148	60	0
49661217	2015–2016_Spanish_government_formation	2016	5	509	905	55	223104	414	5	3	198	16	647	414	0
49674658	Pre-2016_statewide_opinion_polling_for_the_2016_United_States_presidential_election	2016	5	102	293	24	404609	194	3	3	319	229	290	192	0
49711392	List_of_cities_by_sunshine_duration	2016	5	30789	283	111	402316	129	13	10	533	8	122	77	3
49770190	1917_New_Year_Honours	2016	5	965	290	49	408318	2	8	3	991	715	9	0	0
49775091	List_of_minor_planets:_454001–455000	2016	5	26	43	5	184106	0	3	3	75	30	2003	0	0
49786064	List_of_minor_planets:_455001–456000	2016	5	53	49	4	188454	0	3	3	123	44	2003	0	0
49794980	List_of_The_Nature_of_Things_episodes	2016	5	2138	1047	45	408341	649	54	9	253	4	835	645	6
49801965	1918_New_Year_Honours	2016	5	1145	459	127	344273	2	35	10	1043	792	10	0	0
49831508	StartUp_(TV_series)	2016	5	1301278	263	123	29106	16	5	5	56	57	21	15	0
49879381	1919_New_Year_Honours	2016	5	947	234	65	326074	1	7	3	799	793	11	0	0
49913928	List_of_minor_planets:_456001–457000	2016	5	78	47	6	188165	0	3	3	98	36	2003	0	0
49914709	List_of_minor_planets:_457001–458000	2016	5	38	42	4	186221	0	3	3	102	37	2003	0	0
49926063	List_of_minor_planets:_458001–459000	2016	5	54	42	4	184789	0	3	3	79	24	2003	0	0
49926096	Lonzo_Ball	2016	5	826980	902	250	81117	110	77	53	424	388	151	110	1
49926500	List_of_minor_planets:_459001–460000	2016	5	65	37	4	185381	0	3	3	65	22	2003	0	0
49926936	Public_Facilities_Privacy_&_Security_Act	2016	5	14516	1177	221	184767	383	43	22	519	136	436	381	3
49993110	List_of_minor_planets:_460001–461000	2016	5	31	31	4	181695	0	3	3	59	17	2003	0	0
49993592	List_of_minor_planets:_461001–462000	2016	5	48	40	4	185247	0	3	3	97	35	2003	0	0
50001305	List_of_minor_planets:_462001–463000	2016	5	28	39	4	185495	0	3	3	96	28	2003	0	0
50009714	List_of_minor_planets:_463001–464000	2016	5	17	41	5	187005	0	3	3	81	23	2004	0	0
50009965	List_of_minor_planets:_464001–465000	2016	5	28	36	4	184320	0	3	3	92	31	2003	0	0
50012793	List_of_United_States_tornadoes_from_April_to_May_2016	2016	5	638	508	45	321099	392	6	6	651	6	392	392	0
50024997	List_of_2016–17_NBA_season_transactions	2016	5	1781	1951	218	393456	695	10	7	927	85	690	689	0
50053733	Automotive_industry_in_Malaysia	2016	5	14460	299	78	319527	171	5	5	604	173	211	158	9
50106813	Linda_Sarsour	2016	5	24632	2241	268	67796	82	3303	190	505	331	91	77	5
50228875	Ruaidhrí_Mac_Ruaidhrí	2016	5	403	75	21	109792	191	2	1	211	26	116	108	104
50254536	List_of_visible_minority_politicians_in_Canada	2016	5	4314	733	97	354225	288	39	11	782	14	318	279	0
50287849	It_(2017_film)	2015	5	376425	2982	891	311240	542	259	119	532	361	545	534	0
50293518	Lemonade_(Beyoncé_album)	2016	5	114500	3152	1031	217601	354	98	52	840	476	465	342	13
50315738	Opinion_polling_for_the_April_2019_Spanish_general_election	2016	5	1423	1734	88	383850	586	78	17	69	59	643	586	0
50330401	List_of_minor_planets:_465001–466000	2016	5	27	44	4	184393	0	3	3	92	29	2003	0	0
50331201	List_of_minor_planets:_466001–467000	2016	5	18	34	4	184136	0	3	3	66	19	2003	0	0
50331304	List_of_minor_planets:_467001–468000	2016	5	53	48	4	185014	0	3	3	90	29	2003	0	0
50336055	Glossary_of_artificial_intelligence	2016	5	7640	783	69	238497	235	20	12	1435	336	246	137	118
50430110	The_Handmaid's_Tale_(TV_series)	2016	5	3014823	2629	904	134853	143	149	45	604	629	165	139	0
50436882	Bob_Ross	2003	17	871330	4170	2291	37852	44	591	262	108	105	64	37	5
50483860	2021_London_mayoral_election	2016	5	1033119	1671	430	166012	76	299	58	427	767	218	74	0
50490908	List_of_Italian_football_transfers_summer_2016	2016	5	52	208	52	361991	802	6	4	1294	117	805	800	0
50517285	List_of_Tanglin_episodes_(Episodes_1-508)	2016	5	940	640	90	325958	3	7	5	11	4	3	3	0
50525886	Hydrogen_isotope_biogeochemistry	2016	5	1142	340	83	245240	259	21	12	458	14	209	40	223
50594174	Sub-national_opinion_polling_for_the_2016_Spanish_general_election	2016	5	51	547	15	355758	178	5	2	107	59	178	178	0
50595103	List_of_German_football_transfers_summer_2016	2016	5	129	1047	145	227620	412	3	3	878	120	355	348	0
50607905	History_of_women_in_the_United_Kingdom	2016	5	11270	259	74	141276	258	3	2	485	646	97	48	213
50609686	Timeline_of_women's_legal_rights_in_the_United_States_(other_than_voting)	2016	5	15466	455	113	292352	214	3	3	1016	12	388	196	24
50615961	List_of_Serbian_football_transfers_summer_2016	2016	5	108	1024	55	285622	0	4	3	1099	59	432	0	0
50622852	List_of_minor_planets:_468001–469000	2016	5	26	41	4	185699	0	3	3	97	33	2003	0	0
50635396	Stefanos_Tsitsipas	2016	5	893810	1824	495	62810	96	39	15	445	797	115	96	0
50635656	List_of_places_of_worship_on_the_Isle_of_Wight	2016	5	660	606	23	240618	411	25	10	417	7	244	117	14
50650443	Listed_buildings_in_Carlisle	2016	5	425	35	19	333925	356	2	2	255	2	351	1	1
50654292	Logan_Paul	2016	5	2932679	2092	821	53278	68	394	214	175	179	108	68	0
50766414	List_of_badminton_players_with_the_most_Superseries,_Grand_Prix,_and_World_Tour_titles	2016	5	2423	178	50	348198	0	11	9	726	54	0	0	0
50777069	2017_in_the_United_States	2016	5	5080	1483	284	252879	295	6	5	2553	300	305	293	1
50780462	Evolution_of_the_wolf	2016	5	17000	559	105	176566	176	18	6	540	200	110	37	146
50782006	In_the_Heights_(film)	2010	10	1776587	930	336	63974	11	17	13	189	86	78	11	1
50787160	Orlando_nightclub_shooting	2016	5	382596	6403	1132	234270	308	3664	384	515	540	324	300	0
50803613	Racial_views_of_Donald_Trump	2016	5	54651	2505	454	258613	309	3242	266	779	386	418	300	4
50845375	The_Conjuring_Universe	2016	5	1623367	3353	825	69257	102	170	49	117	67	120	99	0
50891665	List_of_2017_albums	2016	5	10497	4102	761	266955	212	248	57	2698	51	446	212	0
50903916	List_of_minor_planets:_469001–470000	2016	5	73	65	7	187990	0	3	3	107	51	2003	0	0
50912556	2016–17_NHL_transactions	2016	5	909	941	82	171425	418	10	4	632	52	424	416	0
50968672	Timeline_of_the_Israeli–Palestinian_conflict_in_2016	2016	4	96	57	30	389071	18	8	5	477	91	832	18	0
51015378	History_of_St._Augustine,_Florida	2016	4	5960	85	51	76075	140	2	2	180	206	144	135	107
51021695	Jake_Paul	2016	4	2598966	1755	740	71152	52	510	266	154	122	136	52	2
51046084	Social_immunity	2016	4	771	134	37	117151	147	10	5	243	5	58	19	125
51046467	2016–2017_Kashmir_unrest	2016	4	2517	1496	360	194612	370	205	58	384	56	380	354	1
51098561	List_of_minor_planet_discoverers	2016	4	3188	868	69	329265	0	11	8	982	5830	376	0	0
51121410	Meanings_of_minor_planet_names:_1001–2000	2016	4	1803	149	35	158569	0	2	2	1908	754	1011	0	0
51122542	Meanings_of_minor_planet_names:_1–1000	2016	4	4102	188	45	182698	0	3	3	2156	382	1019	0	0
51134805	List_of_least_concern_plants	2016	4	1023	28	14	260040	1	3	3	3678	13	1	1	0
51137169	Millie_Bobby_Brown	2016	4	1334745	1847	781	50666	62	268	132	308	376	83	61	0
51183055	List_of_United_States_tornadoes_from_June_to_August_2016	2016	4	459	262	29	296385	301	6	5	585	7	301	301	0
51202493	Newspaper_endorsements_in_the_2016_United_States_presidential_election	2016	4	806	2193	261	246999	605	202	47	587	252	624	601	1
51233941	Chronological_summary_of_the_2016_Summer_Olympics	2016	4	3146	1589	193	246134	337	84	19	2341	33	338	335	0
51259627	List_of_LocalWikis	2016	4	755	110	17	57499	349	4	4	163	15	359	347	0
51289996	Ilhan_Omar	2016	4	333815	3014	786	132231	198	3870	323	919	838	273	195	9
51296636	Murder_of_Seth_Rich	2016	4	78612	1914	357	113762	144	3950	373	153	403	163	138	4
51367286	List_of_renamed_cities,_towns_and_regions_in_Turkey	2016	4	4644	801	46	268571	0	11	4	2095	4	3	0	0
51370224	List_of_Eat_Bulaga!_segments	2016	4	6845	1605	231	309812	123	5	3	569	53	127	120	1
51375031	January–August_2016_statewide_opinion_polling_for_the_2016_United_States_presidential_election	2016	4	144	190	25	288017	306	6	4	270	232	299	299	0
51383106	DC_Animated_Movie_Universe	2016	4	948290	1397	467	87345	60	19	9	1002	209	73	58	0
51394396	List_of_minor_planets:_470001–471000	2016	4	45	38	3	184244	0	3	3	86	29	2003	0	0
51394401	List_of_minor_planets:_471001–472000	2016	4	126	42	4	186720	0	3	3	89	43	2003	0	0
51394418	List_of_minor_planets:_472001–473000	2016	4	46	35	3	183029	0	3	3	65	29	2003	0	0
51394425	List_of_minor_planets:_473001–474000	2016	4	38	27	3	180944	0	3	3	55	21	2003	0	0
51394436	List_of_minor_planets:_474001–475000	2016	4	50	45	5	185983	0	3	3	83	37	2003	0	0
51425242	Timeline_of_women_in_religion	2016	4	1709	373	106	265104	450	5	3	540	6	524	437	25
51430647	Music_of_the_Marvel_Cinematic_Universe	2016	4	16415	603	136	329576	341	20	9	766	225	387	330	0
51485559	Lake_Tauca	2016	4	688	385	49	143321	149	162	11	373	119	190	43	135
51495323	List_of_slow_rotators_(minor_planets)	2016	4	1506	109	11	205568	0	3	3	592	197	771	0	0
51559917	Sarah_Jeong	2016	4	11099	439	121	14380	32	3237	322	36	17	32	31	0
51597025	Rohit_Sardana	2016	4	1479644	1016	483	11570	7	63	31	39	10	26	6	0
51601451	List_of_Chinese_films_of_2017	2016	4	1735	291	45	111831	357	2	2	521	89	339	339	0
51617246	2017_Washington_Nationals_season	2016	4	1683	980	87	348653	345	3	3	743	206	447	345	0
51671387	List_of_fast_rotators_(minor_planets)	2016	4	1197	45	17	266881	0	3	3	382	54	1323	0	0
51686853	List_of_Indian_Naval_deployments	2016	4	1505	301	47	205723	455	9	7	312	1	452	452	11
51695563	Gab_(social_network)	2016	4	87118	3228	655	182982	137	3563	396	1102	710	241	134	3
51721949	Argon_compounds	2016	4	3818	348	60	128300	182	7	5	204	52	170	23	178
51722754	2017_in_home_video	2016	4	5095	1115	277	478617	1320	17	15	1531	64	1657	1304	0
51774563	Israel_Adesanya	2016	4	1114862	1901	788	76857	79	89	24	215	130	150	75	1
51811834	1257_Samalas_eruption	2016	4	14855	630	146	109941	108	256	28	251	37	147	36	104
51812741	List_of_United_Kingdom_Parliament_constituencies_(1885–1918)_by_region	2016	4	67	68	16	378658	1	5	4	787	100	1	1	0
51839225	2017_Chicago_Cubs_season	2016	4	3777	1165	139	302629	419	21	8	682	370	588	418	13
51839367	2017_St._Louis_Cardinals_season	2016	4	1363	1248	89	301451	245	6	5	877	325	470	241	0
51839485	2017_Los_Angeles_Dodgers_season	2016	4	5904	1108	121	269484	371	3	3	1046	539	382	371	0
51905441	2017_Catalan_independence_referendum	2016	4	20383	2176	445	216027	371	1201	109	449	389	401	364	2
51921846	List_of_Gentlemen_cricketers_(1806–1840)	2016	4	72	32	11	98222	392	3	2	253	113	392	392	0
51928356	List_of_Encyclopædia_Britannica_Films_titles	2016	4	1398	188	35	298550	0	4	3	186	3	397	0	0
51978750	Donald_Trump_sexual_misconduct_allegations	2016	4	96244	2438	468	164488	159	2252	189	497	392	201	151	2
51986005	List_of_United_Kingdom_Parliament_constituencies_(1997_to_present)_by_region	2016	4	3104	164	21	335736	0	4	4	927	102	0	0	0
52019122	Battle_of_Mosul_(2016–2017)	2016	4	12395	3839	896	283427	442	865	199	708	534	454	433	0
52020157	Opinion_polling_for_the_2018_Hungarian_parliamentary_election	2016	4	360	491	75	409552	5	12	9	255	2	274	5	0
52029277	Parliamentary_Debates_(Hansard)	2016	4	279	99	18	297246	3	7	5	106	60	1647	2	1
52088909	List_of_most-followed_Instagram_accounts	2016	4	947978	3067	697	14759	1	213	102	223	196	54	1	0
52163021	List_of_state_leaders_in_the_20th_century_(1951–2000)	2016	4	5469	336	47	296924	0	6	5	3934	159	0	0	0
52163160	List_of_state_leaders_in_the_19th_century_(1851–1900)	2016	4	2781	482	48	198896	11	6	4	2069	139	21	10	3
52181585	2019_in_video_games	2016	4	23236	1924	467	252057	452	15	9	1053	124	475	451	0
52199972	2017_in_arthropod_paleontology	2016	4	166	683	505	156167	161	4	4	452	24	46	25	132
52200327	List_of_state_leaders_in_the_21st_century	2016	4	8895	475	119	159417	0	6	5	2774	122	0	0	0
52203959	Raqqa_campaign_(2016–2017)	2016	4	4524	1631	272	223686	505	106	32	1161	1186	522	497	0
52206193	2017_in_paleontology	2016	4	593	1451	921	294986	395	9	8	839	142	308	65	366
52216427	2017_in_paleobotany	2016	4	86	384	279	149723	207	3	3	456	13	30	30	201
52231341	Presidency_of_Donald_Trump	2016	4	128694	5800	986	442191	764	3809	338	1443	1958	1028	748	79
52232058	2018_United_States_House_of_Representatives_elections	2016	4	86370	7099	1068	371021	229	400	94	2009	1179	230	227	0
52233911	First_100_days_of_Donald_Trump's_presidency	2016	4	23544	1748	359	337548	583	156	58	993	325	671	574	14
52239333	Spider-Man:_No_Way_Home	2016	4	1571221	1416	241	76641	0	441	88	523	482	87	0	0
52251532	Timeline_of_the_Donald_Trump_presidency_(2017_Q1)	2016	4	3033	1544	254	260134	388	27	17	846	307	473	387	3
52259534	2017_in_paleoichthyology	2016	4	116	275	204	105324	146	3	3	435	8	97	21	139
52260491	General_der_Nachrichtenaufklärung	2016	4	542	2231	78	290867	55	77	9	406	82	49	45	14
52266833	2020_Democratic_Party_presidential_primaries	2016	4	145348	10999	1664	294275	413	4198	553	1298	1200	565	401	20
52300160	Shapiro–Senapathy_algorithm	2016	4	215	136	37	85282	115	4	4	32	4	45	10	102
